,date,currency,code,bid,ask
70,2020-06-17,frank szwajcarski,CHF,4.1437,4.2275
71,2020-06-17,funt szterling,GBP,4.9386,5.0384
72,2020-06-17,jen (Japonia),JPY,0.036707,0.037449
73,2020-06-17,korona czeska,CZK,0.166,0.1694
74,2020-06-17,korona dunska,DKK,0.5926,0.6046
75,2020-06-17,korona norweska,NOK,0.4113,0.4197
76,2020-06-17,korona szwedzka,SEK,0.42,0.4284
77,2020-06-17,SDR (MFW),XDR,5.407,5.5162
78,2020-06-18,dolar amerykanski,USD,3.935,4.0144
79,2020-06-18,dolar australijski,AUD,2.6921,2.7465
80,2020-06-18,dolar kanadyjski,CAD,2.8957,2.9543
81,2020-06-18,euro,EUR,4.4122,4.5014
82,2020-06-18,forint (Wegry),HUF,0.01274,0.012998
83,2020-06-18,frank szwajcarski,CHF,4.1338,4.2174
84,2020-06-18,funt szterling,GBP,4.8894,4.9882
85,2020-06-18,jen (Japonia),JPY,0.036855,0.037599
86,2020-06-18,korona czeska,CZK,0.1653,0.1687
87,2020-06-18,korona dunska,DKK,0.5918,0.6038
88,2020-06-18,korona norweska,NOK,0.4118,0.4202
89,2020-06-18,korona szwedzka,SEK,0.4176,0.426
90,2020-06-18,SDR (MFW),XDR,5.4204,5.53
91,2020-06-19,dolar amerykanski,USD,3.9388,4.0184
92,2020-06-19,dolar australijski,AUD,2.7105,2.7653
93,2020-06-19,dolar kanadyjski,CAD,2.9,2.9586
94,2020-06-19,euro,EUR,4.4186,4.5078
95,2020-06-19,forint (Wegry),HUF,0.012778,0.013036
96,2020-06-19,frank szwajcarski,CHF,4.1463,4.2301
97,2020-06-19,funt szterling,GBP,4.8749,4.9733
98,2020-06-19,jen (Japonia),JPY,0.036868,0.037612
99,2020-06-19,korona czeska,CZK,0.1657,0.1691
100,2020-06-19,korona dunska,DKK,0.5926,0.6046
101,2020-06-19,korona norweska,NOK,0.4121,0.4205
102,2020-06-19,korona szwedzka,SEK,0.4182,0.4266
103,2020-06-19,SDR (MFW),XDR,5.4352,5.545
104,2020-06-22,dolar amerykanski,USD,3.9157,3.9949
105,2020-06-22,dolar australijski,AUD,2.7001,2.7547
106,2020-06-22,dolar kanadyjski,CAD,2.8903,2.9487
107,2020-06-22,euro,EUR,4.4032,4.4922
108,2020-06-22,forint (Wegry),HUF,0.012698,0.012954
109,2020-06-22,frank szwajcarski,CHF,4.1283,4.2117
110,2020-06-22,funt szterling,GBP,4.8678,4.9662
111,2020-06-22,jen (Japonia),JPY,0.036649,0.037389
112,2020-06-22,korona czeska,CZK,0.165,0.1684
113,2020-06-22,korona dunska,DKK,0.5906,0.6026
114,2020-06-22,korona norweska,NOK,0.408,0.4162
115,2020-06-22,korona szwedzka,SEK,0.4177,0.4261
116,2020-06-22,SDR (MFW),XDR,5.4103,5.5197
117,2020-06-23,dolar amerykanski,USD,3.8847,3.9631
118,2020-06-23,dolar australijski,AUD,2.7022,2.7568
119,2020-06-23,dolar kanadyjski,CAD,2.8754,2.9334
120,2020-06-23,euro,EUR,4.4011,4.4901
121,2020-06-23,forint (Wegry),HUF,0.012572,0.012826
122,2020-06-23,frank szwajcarski,CHF,4.1165,4.1997
123,2020-06-23,funt szterling,GBP,4.8497,4.9477
124,2020-06-23,jen (Japonia),JPY,0.036558,0.037296
125,2020-06-23,korona czeska,CZK,0.1651,0.1685
126,2020-06-23,korona dunska,DKK,0.5905,0.6025
127,2020-06-23,korona norweska,NOK,0.4096,0.4178
128,2020-06-23,korona szwedzka,SEK,0.4188,0.4272
129,2020-06-23,SDR (MFW),XDR,5.4083,5.5175
130,2020-06-24,dolar amerykanski,USD,3.9092,3.9882
131,2020-06-24,dolar australijski,AUD,2.6951,2.7495
132,2020-06-24,dolar kanadyjski,CAD,2.8783,2.9365
133,2020-06-24,euro,EUR,4.4045,4.4935
134,2020-06-24,forint (Wegry),HUF,0.012513,0.012765
135,2020-06-24,frank szwajcarski,CHF,4.125,4.2084
136,2020-06-24,funt szterling,GBP,4.8736,4.972
137,2020-06-24,jen (Japonia),JPY,0.036585,0.037325
138,2020-06-24,korona czeska,CZK,0.1648,0.1682
139,2020-06-24,korona dunska,DKK,0.5909,0.6029
140,2020-06-24,korona norweska,NOK,0.4083,0.4165
141,2020-06-24,korona szwedzka,SEK,0.4195,0.4279
142,2020-06-24,SDR (MFW),XDR,5.3763,5.4849
143,2020-06-25,dolar amerykanski,USD,3.9428,4.0224
144,2020-06-25,dolar australijski,AUD,2.7111,2.7659
145,2020-06-25,dolar kanadyjski,CAD,2.8911,2.9495
146,2020-06-25,euro,EUR,4.4224,4.5118
147,2020-06-25,forint (Wegry),HUF,0.012509,0.012761
148,2020-06-25,frank szwajcarski,CHF,4.1558,4.2398
149,2020-06-25,funt szterling,GBP,4.8955,4.9945
150,2020-06-25,jen (Japonia),JPY,0.036786,0.03753
151,2020-06-25,korona czeska,CZK,0.1653,0.1687
152,2020-06-25,korona dunska,DKK,0.5933,0.6053
153,2020-06-25,korona norweska,NOK,0.407,0.4152
154,2020-06-25,korona szwedzka,SEK,0.4226,0.4312
155,2020-06-25,SDR (MFW),XDR,5.4232,5.5328
156,2020-06-26,dolar amerykanski,USD,3.9489,4.0287
157,2020-06-26,dolar australijski,AUD,2.7081,2.7629
158,2020-06-26,dolar kanadyjski,CAD,2.8836,2.9418
159,2020-06-26,euro,EUR,4.4258,4.5152
160,2020-06-26,forint (Wegry),HUF,0.012443,0.012695
161,2020-06-26,frank szwajcarski,CHF,4.1629,4.2471
162,2020-06-26,funt szterling,GBP,4.8801,4.9787
163,2020-06-26,jen (Japonia),JPY,0.036851,0.037595
164,2020-06-26,korona czeska,CZK,0.165,0.1684
165,2020-06-26,korona dunska,DKK,0.5938,0.6058
166,2020-06-26,korona norweska,NOK,0.4067,0.4149
167,2020-06-26,korona szwedzka,SEK,0.4221,0.4307
168,2020-06-26,SDR (MFW),XDR,5.4431,5.5531
169,2020-06-29,dolar amerykanski,USD,3.9274,4.0068
170,2020-06-29,dolar australijski,AUD,2.6924,2.7468
171,2020-06-29,dolar kanadyjski,CAD,2.8682,2.9262
172,2020-06-29,euro,EUR,4.4215,4.5109
173,2020-06-29,forint (Wegry),HUF,0.012386,0.012636
174,2020-06-29,frank szwajcarski,CHF,4.1418,4.2254
175,2020-06-29,funt szterling,GBP,4.8307,4.9283
176,2020-06-29,jen (Japonia),JPY,0.036523,0.037261
177,2020-06-29,korona czeska,CZK,0.1648,0.1682
178,2020-06-29,korona dunska,DKK,0.5932,0.6052
179,2020-06-29,korona norweska,NOK,0.4056,0.4138
180,2020-06-29,korona szwedzka,SEK,0.4226,0.4312
181,2020-06-29,SDR (MFW),XDR,5.4351,5.5449
182,2020-06-30,dolar amerykanski,USD,3.9268,4.0062
183,2020-06-30,dolar australijski,AUD,2.6967,2.7511
184,2020-06-30,dolar kanadyjski,CAD,2.872,2.93
185,2020-06-30,euro,EUR,4.4012,4.4902
186,2020-06-30,forint (Wegry),HUF,0.01239,0.01264
187,2020-06-30,frank szwajcarski,CHF,4.1343,4.2179
188,2020-06-30,funt szterling,GBP,4.8304,4.928
189,2020-06-30,jen (Japonia),JPY,0.036466000000000005,0.037202
190,2020-06-30,korona czeska,CZK,0.1647,0.1681
191,2020-06-30,korona dunska,DKK,0.5905,0.6025
192,2020-06-30,korona norweska,NOK,0.4045,0.4127
193,2020-06-30,korona szwedzka,SEK,0.4202,0.4286
194,2020-06-30,SDR (MFW),XDR,5.3817,5.4905
195,2020-07-01,dolar amerykanski,USD,3.9352,4.0148
196,2020-07-01,dolar australijski,AUD,2.7239,2.7789
197,2020-07-01,dolar kanadyjski,CAD,2.898,2.9566
198,2020-07-01,euro,EUR,4.4228,4.5122
199,2020-07-01,forint (Wegry),HUF,0.012493,0.012745
200,2020-07-01,frank szwajcarski,CHF,4.1546,4.2386
201,2020-07-01,funt szterling,GBP,4.8898,4.9886
202,2020-07-01,jen (Japonia),JPY,0.036585,0.037325
203,2020-07-01,korona czeska,CZK,0.166,0.1694
204,2020-07-01,korona dunska,DKK,0.5934,0.6054
205,2020-07-01,korona norweska,NOK,0.4121,0.4205
206,2020-07-01,korona szwedzka,SEK,0.4219,0.4305
207,2020-07-01,SDR (MFW),XDR,5.4335,5.5433
208,2020-07-02,dolar amerykanski,USD,3.9222,4.0014
209,2020-07-02,dolar australijski,AUD,2.724,2.779
210,2020-07-02,dolar kanadyjski,CAD,2.8908,2.9492
211,2020-07-02,euro,EUR,4.4216,4.511
212,2020-07-02,forint (Wegry),HUF,0.012583,0.012837
213,2020-07-02,frank szwajcarski,CHF,4.1551,4.2391
214,2020-07-02,funt szterling,GBP,4.9055,5.0047
215,2020-07-02,jen (Japonia),JPY,0.036464,0.0372
216,2020-07-02,korona czeska,CZK,0.1662,0.1696
217,2020-07-02,korona dunska,DKK,0.5934,0.6054
218,2020-07-02,korona norweska,NOK,0.4142,0.4226
219,2020-07-02,korona szwedzka,SEK,0.4225,0.4311
220,2020-07-02,SDR (MFW),XDR,5.4365,5.5463
221,2020-07-03,dolar amerykanski,USD,3.9357,4.0153
222,2020-07-03,dolar australijski,AUD,2.7317,2.7869
223,2020-07-03,dolar kanadyjski,CAD,2.9009,2.9595
224,2020-07-03,euro,EUR,4.4228,4.5122
225,2020-07-03,forint (Wegry),HUF,0.01254,0.012794
226,2020-07-03,frank szwajcarski,CHF,4.1601,4.2441
227,2020-07-03,funt szterling,GBP,4.9055,5.0047
228,2020-07-03,jen (Japonia),JPY,0.03661,0.03735
229,2020-07-03,korona czeska,CZK,0.1657,0.1691
230,2020-07-03,korona dunska,DKK,0.5935,0.6055
231,2020-07-03,korona norweska,NOK,0.4148,0.4232
232,2020-07-03,korona szwedzka,SEK,0.4222,0.4308
233,2020-07-03,SDR (MFW),XDR,5.4111,5.5205
234,2020-07-06,dolar amerykanski,USD,3.9044,3.9832
235,2020-07-06,dolar australijski,AUD,2.7255,2.7805
236,2020-07-06,dolar kanadyjski,CAD,2.8842,2.9424
237,2020-07-06,euro,EUR,4.4224,4.5118
238,2020-07-06,forint (Wegry),HUF,0.012537,0.012791
239,2020-07-06,frank szwajcarski,CHF,4.1546,4.2386
240,2020-07-06,funt szterling,GBP,4.8832,4.9818
241,2020-07-06,jen (Japonia),JPY,0.036298,0.037032
242,2020-07-06,korona czeska,CZK,0.1658,0.1692
243,2020-07-06,korona dunska,DKK,0.5935,0.6055
244,2020-07-06,korona norweska,NOK,0.4163,0.4247
245,2020-07-06,korona szwedzka,SEK,0.4219,0.4305
246,2020-07-06,SDR (MFW),XDR,5.4322,5.542000000000002
247,2020-07-07,dolar amerykanski,USD,3.9226,4.0018
248,2020-07-07,dolar australijski,AUD,2.728,2.7832
249,2020-07-07,dolar kanadyjski,CAD,2.8888,2.9472
250,2020-07-07,euro,EUR,4.4264,4.5158
251,2020-07-07,forint (Wegry),HUF,0.012512,0.012764
252,2020-07-07,frank szwajcarski,CHF,4.1619,4.2459
253,2020-07-07,funt szterling,GBP,4.9234,5.0228
254,2020-07-07,jen (Japonia),JPY,0.036431,0.037167
255,2020-07-07,korona czeska,CZK,0.1656,0.16899999999999998
256,2020-07-07,korona dunska,DKK,0.594,0.606
257,2020-07-07,korona norweska,NOK,0.4158,0.4242
258,2020-07-07,korona szwedzka,SEK,0.4242,0.4328
259,2020-07-07,SDR (MFW),XDR,5.4371,5.5469
260,2020-07-08,dolar amerykanski,USD,3.9172,3.9964
261,2020-07-08,dolar australijski,AUD,2.7297,2.7849
262,2020-07-08,dolar kanadyjski,CAD,2.8913,2.9497
263,2020-07-08,euro,EUR,4.4382,4.5278
264,2020-07-08,forint (Wegry),HUF,0.01248,0.012732
265,2020-07-08,frank szwajcarski,CHF,4.1733,4.2577
266,2020-07-08,funt szterling,GBP,4.9308,5.0304
267,2020-07-08,jen (Japonia),JPY,0.036443,0.037179
268,2020-07-08,korona czeska,CZK,0.1662,0.1696
269,2020-07-08,korona dunska,DKK,0.5958,0.6078
270,2020-07-08,korona norweska,NOK,0.4158,0.4242
271,2020-07-08,korona szwedzka,SEK,0.4262,0.4348
272,2020-07-08,SDR (MFW),XDR,5.4301,5.5397
273,2020-07-09,dolar amerykanski,USD,3.9037,3.9825
274,2020-07-09,dolar australijski,AUD,2.7274,2.7826
275,2020-07-09,dolar kanadyjski,CAD,2.8891,2.9475
276,2020-07-09,euro,EUR,4.4213,4.5107
277,2020-07-09,forint (Wegry),HUF,0.012497,0.012749
278,2020-07-09,frank szwajcarski,CHF,4.1603,4.2443
279,2020-07-09,funt szterling,GBP,4.9412,5.041
280,2020-07-09,jen (Japonia),JPY,0.036438,0.037174
281,2020-07-09,korona czeska,CZK,0.166,0.1694
282,2020-07-09,korona dunska,DKK,0.5935,0.6055
283,2020-07-09,korona norweska,NOK,0.4166,0.425
284,2020-07-09,korona szwedzka,SEK,0.4258,0.4344
285,2020-07-09,SDR (MFW),XDR,5.4148,5.5242
286,2020-07-10,dolar amerykanski,USD,3.9117,3.9907
287,2020-07-10,dolar australijski,AUD,2.7209,2.7759
288,2020-07-10,dolar kanadyjski,CAD,2.8783,2.9365
289,2020-07-10,euro,EUR,4.4229,4.5123
290,2020-07-10,forint (Wegry),HUF,0.012515,0.012767
291,2020-07-10,frank szwajcarski,CHF,4.1610000000000005,4.245
292,2020-07-10,funt szterling,GBP,4.9429,5.0427
293,2020-07-10,jen (Japonia),JPY,0.036652,0.037392
294,2020-07-10,korona czeska,CZK,0.1659,0.1693
295,2020-07-10,korona dunska,DKK,0.5938,0.6058
296,2020-07-10,korona norweska,NOK,0.4139,0.4223
297,2020-07-10,korona szwedzka,SEK,0.4256,0.4342
298,2020-07-10,SDR (MFW),XDR,5.403,5.5122
299,2020-07-13,dolar amerykanski,USD,3.9051,3.9839
300,2020-07-13,dolar australijski,AUD,2.7232,2.7782
301,2020-07-13,dolar kanadyjski,CAD,2.8819,2.9401
302,2020-07-13,euro,EUR,4.4334,4.523
303,2020-07-13,forint (Wegry),HUF,0.012527,0.012781
304,2020-07-13,frank szwajcarski,CHF,4.1498,4.2336
305,2020-07-13,funt szterling,GBP,4.9265,5.0261
306,2020-07-13,jen (Japonia),JPY,0.036405,0.037141
307,2020-07-13,korona czeska,CZK,0.1664,0.1698
308,2020-07-13,korona dunska,DKK,0.5955,0.6075
309,2020-07-13,korona norweska,NOK,0.4157,0.4241
310,2020-07-13,korona szwedzka,SEK,0.4266,0.4352
311,2020-07-13,SDR (MFW),XDR,5.4433,5.5533
312,2020-07-14,dolar amerykanski,USD,3.8937,3.9723
313,2020-07-14,dolar australijski,AUD,2.7067,2.7613
314,2020-07-14,dolar kanadyjski,CAD,2.8619,2.9197
315,2020-07-14,euro,EUR,4.4347,4.5243
316,2020-07-14,forint (Wegry),HUF,0.012472,0.012724
317,2020-07-14,frank szwajcarski,CHF,4.1455,4.2293
318,2020-07-14,funt szterling,GBP,4.8706,4.9689999999999985
319,2020-07-14,jen (Japonia),JPY,0.036281,0.037013
320,2020-07-14,korona czeska,CZK,0.166,0.1694
321,2020-07-14,korona dunska,DKK,0.5957,0.6077
322,2020-07-14,korona norweska,NOK,0.4132,0.4216
323,2020-07-14,korona szwedzka,SEK,0.4269,0.4355
324,2020-07-14,SDR (MFW),XDR,5.4236,5.5332
325,2020-07-15,dolar amerykanski,USD,3.8747,3.9529
326,2020-07-15,dolar australijski,AUD,2.7205,2.7755
327,2020-07-15,dolar kanadyjski,CAD,2.8545,2.9121
328,2020-07-15,euro,EUR,4.428,4.5174
329,2020-07-15,forint (Wegry),HUF,0.012513,0.012765
330,2020-07-15,frank szwajcarski,CHF,4.112,4.195
331,2020-07-15,funt szterling,GBP,4.8847,4.9833
332,2020-07-15,jen (Japonia),JPY,0.036297,0.037031
333,2020-07-15,korona czeska,CZK,0.1662,0.1696
334,2020-07-15,korona dunska,DKK,0.5946,0.6066
335,2020-07-15,korona norweska,NOK,0.4159,0.4243
336,2020-07-15,korona szwedzka,SEK,0.4273,0.4359
337,2020-07-15,SDR (MFW),XDR,5.3938,5.5028
338,2020-07-16,dolar amerykanski,USD,3.8838,3.9622
339,2020-07-16,dolar australijski,AUD,2.7175,2.7723
340,2020-07-16,dolar kanadyjski,CAD,2.8719,2.9299
341,2020-07-16,euro,EUR,4.4392,4.5288
342,2020-07-16,forint (Wegry),HUF,0.012569,0.012823
343,2020-07-16,frank szwajcarski,CHF,4.1121,4.1951
344,2020-07-16,funt szterling,GBP,4.8895,4.9883
345,2020-07-16,jen (Japonia),JPY,0.036253,0.036985
346,2020-07-16,korona czeska,CZK,0.1663,0.1697
347,2020-07-16,korona dunska,DKK,0.5963,0.6083
348,2020-07-16,korona norweska,NOK,0.4186,0.4270000000000001
349,2020-07-16,korona szwedzka,SEK,0.429,0.4376
350,2020-07-16,SDR (MFW),XDR,5.3933,5.5023
351,2020-07-17,dolar amerykanski,USD,3.8808,3.9592
352,2020-07-17,dolar australijski,AUD,2.71,2.7648
353,2020-07-17,dolar kanadyjski,CAD,2.8578,2.9156
354,2020-07-17,euro,EUR,4.4361,4.5257
355,2020-07-17,forint (Wegry),HUF,0.012546,0.0128
356,2020-07-17,frank szwajcarski,CHF,4.1283,4.2117
357,2020-07-17,funt szterling,GBP,4.8631,4.9613
358,2020-07-17,jen (Japonia),JPY,0.036213,0.036945
359,2020-07-17,korona czeska,CZK,0.1663,0.1697
360,2020-07-17,korona dunska,DKK,0.5957,0.6077
361,2020-07-17,korona norweska,NOK,0.4181,0.4265
362,2020-07-17,korona szwedzka,SEK,0.4289,0.4375
363,2020-07-17,SDR (MFW),XDR,5.392,5.501
364,2020-07-20,dolar amerykanski,USD,3.8649,3.9429
365,2020-07-20,dolar australijski,AUD,2.7048,2.7594
366,2020-07-20,dolar kanadyjski,CAD,2.8494,2.907
367,2020-07-20,euro,EUR,4.4133,4.5025
368,2020-07-20,forint (Wegry),HUF,0.012514,0.012766
369,2020-07-20,frank szwajcarski,CHF,4.1148,4.198
370,2020-07-20,funt szterling,GBP,4.8801,4.9787
371,2020-07-20,jen (Japonia),JPY,0.036069,0.036797
372,2020-07-20,korona czeska,CZK,0.1658,0.1692
373,2020-07-20,korona dunska,DKK,0.5926,0.6046
374,2020-07-20,korona norweska,NOK,0.4159,0.4243
375,2020-07-20,korona szwedzka,SEK,0.4287,0.4373
376,2020-07-20,SDR (MFW),XDR,5.3636,5.472
377,2020-07-21,dolar amerykanski,USD,3.827,3.9044
378,2020-07-21,dolar australijski,AUD,2.7172,2.772
379,2020-07-21,dolar kanadyjski,CAD,2.8454,2.9028
380,2020-07-21,euro,EUR,4.3854,4.474
381,2020-07-21,forint (Wegry),HUF,0.012507,0.012759
382,2020-07-21,frank szwajcarski,CHF,4.0796,4.162
383,2020-07-21,funt szterling,GBP,4.8657,4.9639
384,2020-07-21,jen (Japonia),JPY,0.035761,0.036483
385,2020-07-21,korona czeska,CZK,0.1662,0.1696
386,2020-07-21,korona dunska,DKK,0.5891,0.6011
387,2020-07-21,korona norweska,NOK,0.4185,0.4269
388,2020-07-21,korona szwedzka,SEK,0.4286,0.4372
389,2020-07-21,SDR (MFW),XDR,5.3263,5.4339
390,2020-07-22,dolar amerykanski,USD,3.7754,3.8516
391,2020-07-22,dolar australijski,AUD,2.6985,2.7531
392,2020-07-22,dolar kanadyjski,CAD,2.8095,2.8663
393,2020-07-22,euro,EUR,4.376,4.4644
394,2020-07-22,forint (Wegry),HUF,0.012549,0.012803
395,2020-07-22,frank szwajcarski,CHF,4.0573,4.1393
396,2020-07-22,funt szterling,GBP,4.8017,4.8987
397,2020-07-22,jen (Japonia),JPY,0.035225,0.035937000000000004
398,2020-07-22,korona czeska,CZK,0.1658,0.1692
399,2020-07-22,korona dunska,DKK,0.5879,0.5997
400,2020-07-22,korona norweska,NOK,0.4145,0.4229
401,2020-07-22,korona szwedzka,SEK,0.4261,0.4347
402,2020-07-22,SDR (MFW),XDR,5.3176,5.425
403,2020-07-23,dolar amerykanski,USD,3.7657,3.8417
404,2020-07-23,dolar australijski,AUD,2.6792,2.7334
405,2020-07-23,dolar kanadyjski,CAD,2.8111,2.8679
406,2020-07-23,euro,EUR,4.3629,4.4511
407,2020-07-23,forint (Wegry),HUF,0.012581,0.012835
408,2020-07-23,frank szwajcarski,CHF,4.0651,4.1473
409,2020-07-23,funt szterling,GBP,4.7907,4.8875
410,2020-07-23,jen (Japonia),JPY,0.035162,0.035872
411,2020-07-23,korona czeska,CZK,0.1657,0.1691
412,2020-07-23,korona dunska,DKK,0.5862,0.598
413,2020-07-23,korona norweska,NOK,0.4107,0.4189
414,2020-07-23,korona szwedzka,SEK,0.4249,0.4335
415,2020-07-23,SDR (MFW),XDR,5.2597,5.3659
416,2020-07-24,dolar amerykanski,USD,3.7607,3.8367
417,2020-07-24,dolar australijski,AUD,2.6659,2.7197
418,2020-07-24,dolar kanadyjski,CAD,2.8015,2.8581
419,2020-07-24,euro,EUR,4.367,4.4552
420,2020-07-24,forint (Wegry),HUF,0.012597,0.012851
421,2020-07-24,frank szwajcarski,CHF,4.0710000000000015,4.1532
422,2020-07-24,funt szterling,GBP,4.7997,4.8967
423,2020-07-24,jen (Japonia),JPY,0.035547,0.036265
424,2020-07-24,korona czeska,CZK,0.1663,0.1697
425,2020-07-24,korona dunska,DKK,0.5867,0.5985
426,2020-07-24,korona norweska,NOK,0.408,0.4162
427,2020-07-24,korona szwedzka,SEK,0.4244,0.433
428,2020-07-24,SDR (MFW),XDR,5.2699,5.3763
429,2020-07-27,dolar amerykanski,USD,3.7028,3.7776
430,2020-07-27,dolar australijski,AUD,2.647,2.7004
431,2020-07-27,dolar kanadyjski,CAD,2.7671,2.8231
432,2020-07-27,euro,EUR,4.3543,4.4423
433,2020-07-27,forint (Wegry),HUF,0.012602,0.012856
434,2020-07-27,frank szwajcarski,CHF,4.0227,4.1039
435,2020-07-27,funt szterling,GBP,4.7664,4.8626
436,2020-07-27,jen (Japonia),JPY,0.035202,0.035914
437,2020-07-27,korona czeska,CZK,0.1661,0.1695
438,2020-07-27,korona dunska,DKK,0.585,0.5968
439,2020-07-27,korona norweska,NOK,0.4076,0.4158
440,2020-07-27,korona szwedzka,SEK,0.424,0.4326
441,2020-07-27,SDR (MFW),XDR,5.239,5.3448
442,2020-07-28,dolar amerykanski,USD,3.7169,3.7919
443,2020-07-28,dolar australijski,AUD,2.656,2.7096
444,2020-07-28,dolar kanadyjski,CAD,2.7753,2.8313
445,2020-07-28,euro,EUR,4.3609,4.4491
446,2020-07-28,forint (Wegry),HUF,0.012585,0.012838999999999998
447,2020-07-28,frank szwajcarski,CHF,4.0576,4.1396
448,2020-07-28,funt szterling,GBP,4.8023,4.8993
449,2020-07-28,jen (Japonia),JPY,0.035376,0.03609
450,2020-07-28,korona czeska,CZK,0.1661,0.1695
451,2020-07-28,korona dunska,DKK,0.586,0.5978
452,2020-07-28,korona norweska,NOK,0.4075,0.4157
453,2020-07-28,korona szwedzka,SEK,0.424,0.4326
454,2020-07-28,SDR (MFW),XDR,5.2097,5.3149
455,2020-07-29,dolar amerykanski,USD,3.72,3.7952
456,2020-07-29,dolar australijski,AUD,2.6726,2.7266
457,2020-07-29,dolar kanadyjski,CAD,2.7869,2.8433
458,2020-07-29,euro,EUR,4.3731,4.4615
459,2020-07-29,forint (Wegry),HUF,0.01263,0.012886000000000002
460,2020-07-29,frank szwajcarski,CHF,4.0611,4.1431
461,2020-07-29,funt szterling,GBP,4.8308,4.9284
462,2020-07-29,jen (Japonia),JPY,0.035427999999999994,0.036144
463,2020-07-29,korona czeska,CZK,0.1666,0.17
464,2020-07-29,korona dunska,DKK,0.5876,0.5994
465,2020-07-29,korona norweska,NOK,0.4104,0.4186
466,2020-07-29,korona szwedzka,SEK,0.4247,0.4333
467,2020-07-29,SDR (MFW),XDR,5.2458,5.3518
468,2020-07-30,dolar amerykanski,USD,3.7029,3.7777
469,2020-07-30,dolar australijski,AUD,2.6455,2.6989
470,2020-07-30,dolar kanadyjski,CAD,2.7584,2.8142
471,2020-07-30,euro,EUR,4.3653,4.4535
472,2020-07-30,forint (Wegry),HUF,0.012638,0.012894
473,2020-07-30,frank szwajcarski,CHF,4.0606,4.1426
474,2020-07-30,funt szterling,GBP,4.8305,4.9281
475,2020-07-30,jen (Japonia),JPY,0.035242,0.035954
476,2020-07-30,korona czeska,CZK,0.1664,0.1698
477,2020-07-30,korona dunska,DKK,0.5866,0.5984
478,2020-07-30,korona norweska,NOK,0.4059,0.4141
479,2020-07-30,korona szwedzka,SEK,0.4229,0.4315
480,2020-07-30,SDR (MFW),XDR,5.2376,5.3434
481,2020-07-31,dolar amerykanski,USD,3.6871,3.7615
482,2020-07-31,dolar australijski,AUD,2.6485,2.7021
483,2020-07-31,dolar kanadyjski,CAD,2.7479,2.8035
484,2020-07-31,euro,EUR,4.36,4.448
485,2020-07-31,forint (Wegry),HUF,0.012653,0.012909
486,2020-07-31,frank szwajcarski,CHF,4.0454,4.1272
487,2020-07-31,funt szterling,GBP,4.853,4.9510000000000005
488,2020-07-31,jen (Japonia),JPY,0.03489,0.035594
489,2020-07-31,korona czeska,CZK,0.1662,0.1696
490,2020-07-31,korona dunska,DKK,0.5857,0.5975
491,2020-07-31,korona norweska,NOK,0.4068,0.415
492,2020-07-31,korona szwedzka,SEK,0.423,0.4316
493,2020-07-31,SDR (MFW),XDR,5.2241,5.3297
494,2020-08-03,dolar amerykanski,USD,3.7303,3.8057
495,2020-08-03,dolar australijski,AUD,2.6419,2.6953
496,2020-08-03,dolar kanadyjski,CAD,2.7749,2.8309
497,2020-08-03,euro,EUR,4.373,4.4614
498,2020-08-03,forint (Wegry),HUF,0.012648,0.012904
499,2020-08-03,frank szwajcarski,CHF,4.0459,4.1277
500,2020-08-03,funt szterling,GBP,4.8544,4.9524
501,2020-08-03,jen (Japonia),JPY,0.035071,0.035779000000000005
502,2020-08-03,korona czeska,CZK,0.1662,0.1696
503,2020-08-03,korona dunska,DKK,0.5872,0.599
504,2020-08-03,korona norweska,NOK,0.4073,0.4155
505,2020-08-03,korona szwedzka,SEK,0.4247,0.4333
506,2020-08-03,SDR (MFW),XDR,5.2155,5.3209
507,2020-08-04,dolar amerykanski,USD,3.7183,3.7935
508,2020-08-04,dolar australijski,AUD,2.6511,2.7047
509,2020-08-04,dolar kanadyjski,CAD,2.7725,2.8285
510,2020-08-04,euro,EUR,4.3594,4.4474
511,2020-08-04,forint (Wegry),HUF,0.012587,0.012841
512,2020-08-04,frank szwajcarski,CHF,4.0524,4.1342
513,2020-08-04,funt szterling,GBP,4.8367,4.9345
514,2020-08-04,jen (Japonia),JPY,0.035066,0.035774
515,2020-08-04,korona czeska,CZK,0.1664,0.1698
516,2020-08-04,korona dunska,DKK,0.5853,0.5971
517,2020-08-04,korona norweska,NOK,0.4065,0.4147
518,2020-08-04,korona szwedzka,SEK,0.4235,0.4321
519,2020-08-04,SDR (MFW),XDR,5.2258,5.3314
520,2020-08-05,dolar amerykanski,USD,3.6617,3.7357
521,2020-08-05,dolar australijski,AUD,2.6484,2.702
522,2020-08-05,dolar kanadyjski,CAD,2.7644,2.8202
523,2020-08-05,euro,EUR,4.3541,4.4421
524,2020-08-05,forint (Wegry),HUF,0.01263,0.012886000000000002
525,2020-08-05,frank szwajcarski,CHF,4.0412,4.1228
526,2020-08-05,funt szterling,GBP,4.816,4.9132
527,2020-08-05,jen (Japonia),JPY,0.03475,0.035452
528,2020-08-05,korona czeska,CZK,0.1668,0.1702
529,2020-08-05,korona dunska,DKK,0.5844,0.5962
530,2020-08-05,korona norweska,NOK,0.4088,0.417
531,2020-08-05,korona szwedzka,SEK,0.423,0.4316
532,2020-08-05,SDR (MFW),XDR,5.2086,5.3138
533,2020-08-06,dolar amerykanski,USD,3.6779,3.7523
